holc_grade,id,N_samples,City,City_state
B,CA_Los Angeles_B99_B_414,116,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C1_C_415,68,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C10_C_416,2605,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C100_C_417,5545,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C101_C_418,1372,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C102_C_419,3,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C103_C_420,18,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C104_C_421,90,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C105_C_422,217,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C106_C_423,50,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C107_C_424,532,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C108_C_425,1034,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C109_C_426,62,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C11_C_427,3,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C11_C_428,26,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C110_C_429,1202,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C111_C_430,633,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C112_C_431,663,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C113_C_432,143,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C114_C_433,206,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C115_C_434,32,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C116_C_435,309,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C117_C_436,611,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C118_C_437,122,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C119_C_438,55,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C12_C_439,184,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C120_C_440,164,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C121_C_441,49,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C122_C_442,731,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C123_C_443,128,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C124_C_444,297,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C125_C_445,171,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C126_C_446,100,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C127_C_447,1183,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C128_C_448,148,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C129_C_449,91,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C13_C_450,140,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C130_C_451,161,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C130_C_452,1,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C131_C_453,14,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C132_C_454,12961,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C133_C_455,84,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C134_C_456,888,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C135_C_457,3,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C136_C_458,41,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C137_C_459,845,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C138_C_460,256,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C139_C_461,46,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C14_C_462,44195,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C140_C_463,306,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C141_C_464,5777,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C142_C_465,274,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C143_C_466,10,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C144_C_467,35,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C145_C_468,11,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C145_C_469,139,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C145_C_470,13,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C146_C_471,5,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C147_C_472,5,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C148_C_473,21,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C149_C_474,2,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C149_C_475,4,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C149_C_476,14,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C15_C_477,1358,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C150_C_478,5,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C151_C_479,21,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C152_C_480,558,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C153_C_481,1511,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C154_C_482,117,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C155_C_483,262,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C156_C_484,3796,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C157_C_485,540,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C158_C_486,25,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C159_C_487,2189,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C16_C_488,484,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C160_C_489,30956,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C161_C_490,3529,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C162_C_491,68,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C163_C_492,328,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C164_C_493,988,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C165_C_494,1626,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C166_C_495,161,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C167_C_496,385,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C17_C_497,17,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C17_C_498,302,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C18_C_499,214,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C19_C_500,259,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C2_C_501,391,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C20_C_502,3314,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C21_C_503,228,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C22_C_504,699,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C23_C_505,1356,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C24_C_506,9021,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C25_C_507,44145,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C26_C_508,1674,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C27_C_509,15639,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C28_C_510,1287,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C29_C_511,1410,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C3_C_512,60,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C30_C_513,6640,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C31_C_514,2119,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C32_C_515,2227,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C33_C_516,652,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C34_C_517,4503,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C35_C_518,359,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C36_C_519,4,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C37_C_520,531,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C38_C_521,12,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C39_C_522,4240,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C4_C_523,9,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C40_C_524,1726,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C41_C_525,4395,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C42_C_526,317,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C42_C_527,1233,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C43_C_528,485,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C43_C_529,43,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C44_C_530,845,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C45_C_531,395,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C46_C_532,2064,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C47_C_533,68,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C48_C_534,257,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C49_C_535,22,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C5_C_536,1,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C5_C_537,55,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C50_C_538,6,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C51_C_539,12,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C52_C_540,24,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C52_C_541,557,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C53_C_542,85,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C54_C_543,4235,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C55_C_544,1800,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C56_C_545,4495,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C57_C_547,515,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C58_C_548,131,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C59_C_549,9,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C6_C_550,388,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C60_C_551,2385,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C61_C_552,1811,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C62_C_553,148,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C63_C_554,1026,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C64_C_555,234,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C65_C_556,2212,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C66_C_557,241,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C67_C_558,539,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C68_C_559,2846,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C69_C_560,245,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C7_C_561,676,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C70_C_562,179,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C71_C_563,140,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C72_C_564,86,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C72_C_565,75,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C73_C_566,37,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C74_C_567,36,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C75_C_568,54,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C76_C_569,367,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C77_C_570,13,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C78_C_571,156,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C79_C_572,184,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C8_C_573,3552,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C80_C_574,536,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C81_C_575,2067,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C82_C_576,161,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C83_C_577,121,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C84_C_578,537,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C85_C_579,62,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C86_C_580,87,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C87_C_581,105,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C88_C_582,150,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C89_C_583,1698,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C9_C_584,7681,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C90_C_585,579,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C91_C_586,2747,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C92_C_587,50,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C93_C_588,780,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C94_C_589,1647,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C95_C_590,801,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C96_C_591,2026,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C97_C_592,1142,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C98_C_593,48,Los Angeles,"Los Angeles, CA"
C,CA_Los Angeles_C99_C_594,177,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D1_D_595,1,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D10_D_596,39,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D11_D_597,1077,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D12_D_598,197,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D13_D_599,348,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D14_D_600,40,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D15_D_601,79,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D16_D_602,250,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D18_D_604,3,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D19_D_605,21,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D2_D_606,32,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D20_D_607,1,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D21_D_608,1,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D22_D_609,3,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D23_D_610,5708,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D24_D_611,4028,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D25_D_612,1250,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D26_D_613,11424,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D27_D_614,14,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D28_D_615,54,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D29_D_616,208,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D3_D_617,36,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D30_D_618,172,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D31_D_619,991,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D32_D_620,5797,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D33_D_621,621,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D34_D_622,21997,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D35_D_623,900,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D36_D_624,289,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D37_D_625,2708,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D38_D_626,1633,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D39_D_627,51,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D4_D_628,34,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D40_D_629,57,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D41_D_630,3,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D42_D_631,51,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D43_D_632,17,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D44_D_633,875,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D45_D_634,4029,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D46_D_635,11,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D47_D_636,244,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D48_D_637,170,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D49_D_638,91,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D5_D_639,117,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D50_D_640,16291,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D51_D_641,292,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D52_D_642,4040,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D53_D_643,408,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D54_D_644,903,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D55_D_645,118,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D56_D_646,33,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D57_D_647,1102,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D58_D_648,1,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D58_D_649,21,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D59_D_650,123,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D6_D_651,3903,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D60_D_652,22,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D60_D_653,2,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D60_D_654,1086,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D61_D_655,19,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D61_D_656,3,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D61_D_657,104,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D61_D_658,8,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D62_D_659,152,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D63_D_660,10882,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D64_D_661,455,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D65_D_662,13,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D66_D_663,6,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D66_D_664,327,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D67_D_665,335,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D67_D_666,39065,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D68_D_667,9,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D69_D_668,765,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D69_D_669,1806,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D7_D_670,1662,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D70_D_671,1950,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D71_D_672,174,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D8_D_673,55,Los Angeles,"Los Angeles, CA"
D,CA_Los Angeles_D9_D_674,116,Los Angeles,"Los Angeles, CA"
A,CA_Oakland_A_A_675,16779,Oakland,"Oakland, CA"
A,CA_Oakland_A1_A_676,22086,Oakland,"Oakland, CA"
A,CA_Oakland_A10_A_677,25,Oakland,"Oakland, CA"
A,CA_Oakland_A11_A_678,1140,Oakland,"Oakland, CA"
A,CA_Oakland_A2_A_679,5450,Oakland,"Oakland, CA"
A,CA_Oakland_A3_A_680,3256,Oakland,"Oakland, CA"
A,CA_Oakland_A4_A_681,4342,Oakland,"Oakland, CA"
A,CA_Oakland_A5_A_682,888,Oakland,"Oakland, CA"
A,CA_Oakland_A6_A_683,2301,Oakland,"Oakland, CA"
A,CA_Oakland_A7_A_684,5390,Oakland,"Oakland, CA"
A,CA_Oakland_A8_A_685,142,Oakland,"Oakland, CA"
A,CA_Oakland_A9_A_686,187,Oakland,"Oakland, CA"
B,CA_Oakland_B1_B_687,257,Oakland,"Oakland, CA"
B,CA_Oakland_B10_B_688,3,Oakland,"Oakland, CA"
B,CA_Oakland_B11_B_689,7004,Oakland,"Oakland, CA"
B,CA_Oakland_B12_B_690,4291,Oakland,"Oakland, CA"
B,CA_Oakland_B13_B_691,3773,Oakland,"Oakland, CA"
B,CA_Oakland_B14_B_692,232,Oakland,"Oakland, CA"
B,CA_Oakland_B15_B_693,394,Oakland,"Oakland, CA"
B,CA_Oakland_B16_B_694,2033,Oakland,"Oakland, CA"
B,CA_Oakland_B17_B_695,7650,Oakland,"Oakland, CA"
B,CA_Oakland_B18_B_696,190,Oakland,"Oakland, CA"
B,CA_Oakland_B19_B_697,1135,Oakland,"Oakland, CA"
B,CA_Oakland_B2_B_698,3217,Oakland,"Oakland, CA"
B,CA_Oakland_B20_B_699,50,Oakland,"Oakland, CA"
B,CA_Oakland_B21_B_700,661,Oakland,"Oakland, CA"
B,CA_Oakland_B22_B_701,4709,Oakland,"Oakland, CA"
B,CA_Oakland_B23_B_702,4177,Oakland,"Oakland, CA"
B,CA_Oakland_B24_B_703,8,Oakland,"Oakland, CA"
B,CA_Oakland_B25_B_704,1854,Oakland,"Oakland, CA"
B,CA_Oakland_B26_B_705,220,Oakland,"Oakland, CA"
B,CA_Oakland_B27_B_706,4,Oakland,"Oakland, CA"
B,CA_Oakland_B28_B_707,74,Oakland,"Oakland, CA"
B,CA_Oakland_B29_B_708,502,Oakland,"Oakland, CA"
B,CA_Oakland_B3_B_709,2755,Oakland,"Oakland, CA"
B,CA_Oakland_B30_B_710,308,Oakland,"Oakland, CA"
B,CA_Oakland_B31_B_711,280,Oakland,"Oakland, CA"
B,CA_Oakland_B32_B_712,12,Oakland,"Oakland, CA"
B,CA_Oakland_B33_B_713,64,Oakland,"Oakland, CA"
B,CA_Oakland_B34_B_714,1,Oakland,"Oakland, CA"
B,CA_Oakland_B35_B_715,1,Oakland,"Oakland, CA"
B,CA_Oakland_B36_B_716,354,Oakland,"Oakland, CA"
B,CA_Oakland_B37_B_717,240,Oakland,"Oakland, CA"
B,CA_Oakland_B38_B_718,1122,Oakland,"Oakland, CA"
B,CA_Oakland_B39_B_719,2,Oakland,"Oakland, CA"
B,CA_Oakland_B4_B_720,2599,Oakland,"Oakland, CA"
B,CA_Oakland_B40_B_721,54,Oakland,"Oakland, CA"
B,CA_Oakland_B42_B_723,165,Oakland,"Oakland, CA"
B,CA_Oakland_B43_B_724,55,Oakland,"Oakland, CA"
B,CA_Oakland_B44_B_725,245,Oakland,"Oakland, CA"
B,CA_Oakland_B45_B_726,16,Oakland,"Oakland, CA"
B,CA_Oakland_B46_B_727,33,Oakland,"Oakland, CA"
B,CA_Oakland_B5_B_728,2643,Oakland,"Oakland, CA"
B,CA_Oakland_B6_B_729,83,Oakland,"Oakland, CA"
B,CA_Oakland_B7_B_730,32156,Oakland,"Oakland, CA"
B,CA_Oakland_B8_B_731,5212,Oakland,"Oakland, CA"
B,CA_Oakland_B9_B_732,1251,Oakland,"Oakland, CA"
C,CA_Oakland_C1_C_733,2741,Oakland,"Oakland, CA"
C,CA_Oakland_C1_C_734,485,Oakland,"Oakland, CA"
C,CA_Oakland_C1_C_735,93,Oakland,"Oakland, CA"
C,CA_Oakland_C10_C_736,2980,Oakland,"Oakland, CA"
C,CA_Oakland_C10_C_737,255,Oakland,"Oakland, CA"
C,CA_Oakland_C11_C_738,1317,Oakland,"Oakland, CA"
C,CA_Oakland_C11_C_739,288,Oakland,"Oakland, CA"
C,CA_Oakland_C12_C_740,6,Oakland,"Oakland, CA"
C,CA_Oakland_C12_C_741,51,Oakland,"Oakland, CA"
C,CA_Oakland_C13_C_742,872,Oakland,"Oakland, CA"
C,CA_Oakland_C13_C_743,1165,Oakland,"Oakland, CA"
C,CA_Oakland_C14_C_744,209,Oakland,"Oakland, CA"
C,CA_Oakland_C15_C_745,357,Oakland,"Oakland, CA"
C,CA_Oakland_C15_C_746,438,Oakland,"Oakland, CA"
C,CA_Oakland_C16_C_747,37535,Oakland,"Oakland, CA"
C,CA_Oakland_C17_C_748,292,Oakland,"Oakland, CA"
C,CA_Oakland_C18_C_749,5572,Oakland,"Oakland, CA"
C,CA_Oakland_C19_C_750,4087,Oakland,"Oakland, CA"
C,CA_Oakland_C2_C_751,117,Oakland,"Oakland, CA"
C,CA_Oakland_C20_C_752,12,Oakland,"Oakland, CA"
C,CA_Oakland_C20_C_753,24,Oakland,"Oakland, CA"
C,CA_Oakland_C21_C_754,377,Oakland,"Oakland, CA"
C,CA_Oakland_C22_C_755,734,Oakland,"Oakland, CA"
C,CA_Oakland_C23_C_756,237,Oakland,"Oakland, CA"
C,CA_Oakland_C24_C_757,21,Oakland,"Oakland, CA"
C,CA_Oakland_C24_C_758,74,Oakland,"Oakland, CA"
C,CA_Oakland_C25_C_759,1362,Oakland,"Oakland, CA"
C,CA_Oakland_C26_C_760,43,Oakland,"Oakland, CA"
C,CA_Oakland_C27_C_761,1438,Oakland,"Oakland, CA"
C,CA_Oakland_C28_C_763,12,Oakland,"Oakland, CA"
C,CA_Oakland_C29_C_764,7923,Oakland,"Oakland, CA"
C,CA_Oakland_C3_C_765,1441,Oakland,"Oakland, CA"
C,CA_Oakland_C30_C_766,19,Oakland,"Oakland, CA"
C,CA_Oakland_C31_C_767,38,Oakland,"Oakland, CA"
C,CA_Oakland_C32_C_768,117,Oakland,"Oakland, CA"
C,CA_Oakland_C33_C_769,428,Oakland,"Oakland, CA"
C,CA_Oakland_C33_C_770,55,Oakland,"Oakland, CA"
C,CA_Oakland_C34_C_771,46,Oakland,"Oakland, CA"
C,CA_Oakland_C35_C_772,122,Oakland,"Oakland, CA"
C,CA_Oakland_C36_C_773,7,Oakland,"Oakland, CA"
C,CA_Oakland_C36_C_774,36,Oakland,"Oakland, CA"
C,CA_Oakland_C37_C_775,478,Oakland,"Oakland, CA"
C,CA_Oakland_C38_C_776,676,Oakland,"Oakland, CA"
C,CA_Oakland_C39_C_777,77,Oakland,"Oakland, CA"
C,CA_Oakland_C4_C_778,4981,Oakland,"Oakland, CA"
C,CA_Oakland_C40_C_779,381,Oakland,"Oakland, CA"
