id,area_holc_m2,area_pa,percent_pa
IL_Chicago_C271_C_2426,395632.46247688966,17443.069769889582,4.402535943835708
IL_Chicago_C272_C_2427,851196.3734419359,24433.14870029688,2.8663479799161116
IL_Chicago_C273_C_2428,1205456.9691253123,0,0
IL_Chicago_C274_C_2429,1222737.8153498457,10146.909296254162,0.828653483487788
IL_Chicago_C275_C_2430,158637.5426624246,501.711825236589,0.31580798851021097
IL_Chicago_C275_C_2431,185013.72953876504,0,0
IL_Chicago_C276_C_2432,880285.6754845448,1004.2610850653728,0.11392081914854803
IL_Chicago_C277_C_2433,512398.48348952713,8293.975787091767,1.6163544278414397
IL_Chicago_C28_C_2434,627466.6580455803,14500.546728426154,2.307441239456161
IL_Chicago_C29_C_2435,69945.87610450646,0,0
IL_Chicago_C3_C_2436,1031599.9993763168,67873.34047999661,6.568998910117167
IL_Chicago_C30_C_2437,415642.0021555866,10010.834194272757,2.404860168423741
IL_Chicago_C31_C_2438,411797.75812362425,0,0
IL_Chicago_C32_C_2439,872215.6206417655,57513.704716092325,6.583904911424948
IL_Chicago_C33_C_2440,1196585.0181533843,11876.370316709392,0.9910092995858905
IL_Chicago_C34_C_2441,304354.932726546,0,0
IL_Chicago_C35_C_2442,94090.88411699032,0,0
IL_Chicago_C36_C_2443,915388.8111780651,16617.33405835647,1.812570765492532
IL_Chicago_C37_C_2444,442518.66186208476,0,0
IL_Chicago_C38_C_2445,931324.4594590919,15561.116960641928,1.6683178881417071
IL_Chicago_C39_C_2446,1216786.0185040273,18980.963494489202,1.5575620021723258
IL_Chicago_C4_C_2447,1093869.430904892,54624.17091087552,4.985812564190568
IL_Chicago_C40_C_2448,1757963.3693452643,0,0
IL_Chicago_C41_C_2449,616322.992818734,0,0
IL_Chicago_C41_C_2450,1076593.1910030248,54227.64084695652,5.029362860441073
IL_Chicago_C42_C_2451,1316029.8422146572,22938.51842231839,1.7403711010839236
IL_Chicago_C43_C_2452,1796678.314171911,17840.156754769385,0.9914519019505651
IL_Chicago_C44_C_2453,700475.2527324494,36721.47492264272,5.23442939315824
IL_Chicago_C45_C_2454,1390718.9243327165,16579.093124407344,1.1903089975177952
IL_Chicago_C46_C_2455,975510.8173495196,18325.045151280356,1.875657317527076
IL_Chicago_C47_C_2456,1009463.2145831822,4938.529089058698,0.4884806328209339
IL_Chicago_C48_C_2457,1500731.3582266846,14296.262757976423,0.9511848539316072
IL_Chicago_C49_C_2458,1159341.6682766795,554.7614794488763,0.04777891448715154
IL_Chicago_C5_C_2459,738465.5682517564,32397.38082284876,4.380263757507565
IL_Chicago_C50_C_2460,2897391.3948555016,39247.13313479815,1.3525189665192305
IL_Chicago_C51_C_2461,214821.3952150135,0,0
IL_Chicago_C52_C_2462,1155167.0873463268,12626.535794226409,1.0913995413478959
IL_Chicago_C53_C_2463,3723339.596175713,33556.83345933631,0.8998933460434628
IL_Chicago_C54_C_2464,1847307.4824680905,16227.496742523392,0.8771157364694826
IL_Chicago_C55_C_2465,1701580.1570936108,21876.049941053105,1.2836848738391122
IL_Chicago_C56_C_2466,401389.67481985124,0,0
IL_Chicago_C57_C_2467,977768.8931273855,0,0
IL_Chicago_C58_C_2468,540427.4721175933,7138.384199927736,1.3188792188273637
IL_Chicago_C59_C_2469,2159232.7704282715,28119.54880324006,1.3003312690113347
IL_Chicago_C6_C_2470,405545.43222496065,6280.63882894814,1.5462667582088208
IL_Chicago_C60_C_2471,560844.4760811776,12459.140339353384,2.218140624740099
IL_Chicago_C61_C_2472,947564.7490692062,19564.36326196397,2.0616159422256333
IL_Chicago_C62_C_2473,736914.4534405791,22472.75221586018,3.044970930854049
IL_Chicago_C63_C_2474,830016.5571023715,0,0
IL_Chicago_C64_C_2475,218133.3666262312,13295.183230415918,6.0857964476430055
IL_Chicago_C65_C_2476,272064.80137772433,0,0
IL_Chicago_C66_C_2477,348515.1408119821,23372.064688468003,6.695927071777501
IL_Chicago_C67_C_2478,1106846.4992874716,40524.83794334496,3.6557001280481067
IL_Chicago_C68_C_2479,1079703.3731936805,6930.061666471185,0.6408756381314261
IL_Chicago_C69_C_2480,424728.22229410807,44018.93894120015,10.348271261020184
IL_Chicago_C7_C_2481,1080874.7278975553,71059.19653106254,6.563957671128612
IL_Chicago_C70_C_2482,199126.1146209799,0,0
IL_Chicago_C71_C_2483,345810.0386376253,7641.575933627435,2.206393269298634
IL_Chicago_C72_C_2484,566015.9470818442,407.0411282209243,0.07180387973506284
IL_Chicago_C73_C_2485,261916.4440704929,0,0
IL_Chicago_C74_C_2486,643691.8568874067,45777.81561268814,7.1009873938330985
IL_Chicago_C75_C_2487,1732257.5290696484,0,0
IL_Chicago_C76_C_2488,458371.29007742007,0,0
IL_Chicago_C77_C_2489,196592.53097512195,0,0
IL_Chicago_C78_C_2490,350928.4996287209,0,0
IL_Chicago_C79_C_2491,996465.2095162377,44002.85266198404,4.409163649129722
IL_Chicago_C8_C_2492,1387015.5547371646,143861.2909157005,10.355808603087455
IL_Chicago_C80_C_2493,1536158.0704875018,18525.342059149993,1.2041241365110735
IL_Chicago_C81_C_2494,448061.2366339095,0,0
IL_Chicago_C82_C_2495,1230456.2045689272,24409.949577435153,1.98080933388227
IL_Chicago_C83_C_2496,266525.19523952925,0,0
IL_Chicago_C84_C_2497,591073.8932307994,55.92822184933175,0.009447771500920183
IL_Chicago_C85_C_2498,3235461.2631121124,19761.953402569692,0.6098702232942623
IL_Chicago_C86_C_2499,272207.1619147302,1482.1029880596034,0.5436574004004465
IL_Chicago_C87_C_2500,3896206.41516385,52720.3712002188,1.3510806594416238
IL_Chicago_C88_C_2501,463026.59492406104,8951.329110257444,1.9302839873913804
IL_Chicago_C89_C_2502,536801.3150039646,0,0
IL_Chicago_C9_C_2503,1012857.2531182762,615.0002185464837,0.06062530172539379
IL_Chicago_C90_C_2504,505063.11949795386,0,0
IL_Chicago_C91_C_2505,3674316.853395189,8401.202538491983,0.22830104517916916
IL_Chicago_C92_C_2506,2084115.319245105,26793.52231498051,1.2836732552119567
IL_Chicago_C93_C_2507,178937.09243650764,0,0
IL_Chicago_C94_C_2508,3979563.023194846,56806.38572252123,1.4252951463452064
IL_Chicago_C95_C_2509,4235939.945299579,32446.426779045345,0.7648244406683112
IL_Chicago_C96_C_2510,835153.2533374383,4241.157984707039,0.5070660969839019
IL_Chicago_C97_C_2511,1003396.3613352813,2565.3834499306977,0.25528635667391847
IL_Chicago_C98_C_2512,1075476.9474183526,28845.27841331862,2.6780527303117094
IL_Chicago_C99_C_2513,642168.398516226,0,0
IL_Chicago_D1_D_2514,148969.60274359462,17275.802002482407,11.578900053666477
IL_Chicago_D10_D_2515,2647164.52048786,55026.546724915795,2.075573710114188
IL_Chicago_D100_D_2516,1544288.8943900014,65272.18556161306,4.22051749417377
IL_Chicago_D101_D_2517,870997.078909871,9450.77379973291,1.0834767251950157
IL_Chicago_D102_D_2518,216665.17118008982,0,0
IL_Chicago_D102_D_2519,505298.55336697993,37149.48210722953,7.34124165259393
IL_Chicago_D103_D_2520,1123984.2824100037,15759.528659023345,1.4000731682364398
IL_Chicago_D104_D_2521,4101984.7751634214,57204.1754645484,1.3925258088021306
IL_Chicago_D105_D_2522,333345.80632853915,0,0
IL_Chicago_D106_D_2523,294713.740006336,0,0
IL_Chicago_D107_D_2524,474625.1161677424,0,0
IL_Chicago_D108_D_2525,1234478.2436179689,37383.42804138188,3.023869181163589
IL_Chicago_D109_D_2526,198767.32711039638,152.6746148373186,0.07669960256458834
IL_Chicago_D11_D_2527,879908.913392396,17205.215198975988,1.9523912894291586
IL_Chicago_D110_D_2528,280573.46290470136,35191.08586446213,12.52446327242348
IL_Chicago_D111_D_2529,1900684.2279995044,77104.28400113274,4.05079352226468
IL_Chicago_D112_D_2530,386317.0667957734,18894.945762502495,4.883954804940225
IL_Chicago_D113_D_2531,409670.63056327426,3342.378104204894,0.8146869766098179
IL_Chicago_D113_D_2532,430406.8473880028,6255.752125142142,1.4513505743344386
IL_Chicago_D114_D_2533,1110301.807156598,1924.2832190133631,0.17305931816464953
IL_Chicago_D115_D_2534,2199330.479389826,15585.560034134425,0.7076210997429653
IL_Chicago_D116_D_2535,1092643.1272330831,13785.771380072692,1.2598684365828612
IL_Chicago_D117_D_2536,2426866.2032912453,49732.31168814795,2.046290183856927
IL_Chicago_D118_D_2537,1831380.864754519,130.10750155244023,0.007094082138330599
IL_Chicago_D119_D_2538,1213236.1822518988,44968.57462826371,3.701138439329462
IL_Chicago_D12_D_2539,1295425.4795864595,16604.177999895066,1.2798215207797643
IL_Chicago_D120_D_2540,1386828.0664274653,19750.432306034956,1.4220818593849491
IL_Chicago_D121_D_2541,343374.52995311987,3888.999660690548,1.130959015610526
IL_Chicago_D122_D_2542,1567975.3806737722,17687.10281283874,1.1263883983321519
IL_Chicago_D123_D_2543,1383529.7758794082,7471.871601139661,0.5392830063695204
IL_Chicago_D124_D_2544,1927248.458641979,137291.48095599722,7.113496383785739
IL_Chicago_D125_D_2545,192433.82065082627,0,0
IL_Chicago_D125_D_2546,1052456.4329324968,0,0
IL_Chicago_D126_D_2547,1467539.8738411618,0,0
IL_Chicago_D127_D_2548,275749.5569591939,35754.38008712977,12.94759342680509
IL_Chicago_D127_D_2549,196869.7892671363,0,0
IL_Chicago_D127_D_2550,344039.18493772676,0,0
IL_Chicago_D128_D_2551,246199.6420646436,0,0
IL_Chicago_D129_D_2552,296025.0801696379,24230.443285763264,8.173556038773743
IL_Chicago_D13_D_2553,1637389.9763944894,35620.64570194093,2.1721723695675386
IL_Chicago_D130_D_2554,952588.8329437923,31284.966142331134,3.2794734535911814
IL_Chicago_D131_D_2555,575197.6865779423,8825.139653797029,1.5320871709916184
IL_Chicago_D132_D_2556,1222122.5561151588,0,0
IL_Chicago_D133_D_2557,715850.9546943991,3314.424317933619,0.46233973895177016
IL_Chicago_D134_D_2558,442937.26736079017,0,0
IL_Chicago_D14_D_2559,721101.6249676608,0,0
IL_Chicago_D15_D_2560,1332067.7809348444,57318.13394172728,4.2964782752353115
IL_Chicago_D16_D_2561,654077.6701925239,0,0
IL_Chicago_D17_D_2562,544552.2918509671,13038.30721381586,2.390746476426505
IL_Chicago_D18_D_2563,1164087.6791953144,628.0714394413517,0.05387282116483546
IL_Chicago_D19_D_2564,200514.5224108859,0,0
IL_Chicago_D2_D_2565,1745696.4061805145,36094.068794198756,2.064430620848773
IL_Chicago_D20_D_2566,321568.98608485004,0,0
IL_Chicago_D21_D_2567,510551.1043231587,21624.881900087,4.22926255012473
IL_Chicago_D22_D_2568,313257.7834440334,0,0
IL_Chicago_D23_D_2569,348197.5987058001,10967.4659868218,3.145115508854807
IL_Chicago_D24_D_2570,615726.154731229,2161.078200003132,0.35045212788598845
IL_Chicago_D25_D_2571,1703853.9821924232,36005.008730656686,2.109995574075537
IL_Chicago_D26_D_2572,777216.4572475216,24197.41299408488,3.10870245292722
IL_Chicago_D27_D_2573,581745.8617538988,0,0
IL_Chicago_D28_D_2574,656028.252094071,13390.590439140797,2.0381133371456155
IL_Chicago_D29_D_2575,3535928.2852134868,146406.87024084965,4.1343311708235335
IL_Chicago_D3_D_2576,437919.87050373026,0,0
IL_Chicago_D30_D_2577,1610492.7274467247,76321.92040396726,4.731949022025719
IL_Chicago_D31_D_2578,1029030.3192624864,9419.954728897661,0.9140483569228787
IL_Chicago_D32_D_2579,1192268.789813212,0,0
IL_Chicago_D33_D_2580,2169884.110968412,37087.853858053044,1.7066495865097013
IL_Chicago_D34_D_2581,704349.9988098072,0,0
IL_Chicago_D35_D_2582,649189.9094626685,12845.714806355536,1.9757925684504993
IL_Chicago_D36_D_2583,1716333.2639968519,0,0
IL_Chicago_D37_D_2584,1580740.737404184,74419.34110680083,4.700870954563325
IL_Chicago_D38_D_2585,1143072.6456208525,19606.812444820767,1.7127123372154385
IL_Chicago_D39_D_2586,215064.2008852175,0,0
IL_Chicago_D4_D_2587,62180.2557708434,0,0
IL_Chicago_D40_D_2588,1380642.7945539553,46707.76083928061,3.377998756374671
IL_Chicago_D41_D_2589,1029963.7625435075,26560.35914415974,2.5749390556666003
IL_Chicago_D42_D_2590,2002236.8714561781,47811.15484725055,2.384342464734665
IL_Chicago_D43_D_2591,650062.0577175679,0,0
IL_Chicago_D44_D_2592,811060.2468474293,22915.621864601853,2.8211748230250153
IL_Chicago_D45_D_2593,356058.5473837865,3274.5927116151433,0.9183200698634533
IL_Chicago_D46_D_2594,271418.979056694,14704.140855992679,5.409475132443493
IL_Chicago_D47_D_2595,910300.3989161892,0,0
IL_Chicago_D48_D_2596,528387.1643759237,11547.598813737517,2.1821824640616727
IL_Chicago_D49_D_2597,558682.9939992157,7582.654772344104,1.3552196694131244
IL_Chicago_D49_D_2598,384222.71353969024,143.85648206048063,0.037384966124476664
IL_Chicago_D49_D_2599,308232.99623297696,0,0
IL_Chicago_D5_D_2600,491380.6530241556,0,0
IL_Chicago_D50_D_2601,939053.067324598,12464.015097691678,1.3253276977074815
IL_Chicago_D51_D_2602,2313972.5855511143,35723.17866287613,1.5415070667040318
IL_Chicago_D52_D_2603,911177.2113046666,47460.1647077247,5.200919067578486
IL_Chicago_D53_D_2604,2491284.2573811873,122630.78208177598,4.915108372072269
IL_Chicago_D54_D_2605,206785.4984837857,0,0
IL_Chicago_D55_D_2606,741748.3480597251,0,0
IL_Chicago_D56_D_2607,176579.25347288573,0,0
IL_Chicago_D57_D_2608,1505861.483110975,53004.21627452411,3.5146433215760795
IL_Chicago_D58_D_2609,963688.809488157,12068.255419936962,1.2504400052457254
IL_Chicago_D59_D_2610,1862813.1127272702,56652.320008594485,3.0367259642331343
IL_Chicago_D6_D_2611,138297.1376518784,1861.8569500818849,1.3442289926263145
IL_Chicago_D60_D_2612,345448.345189324,17658.471950031817,5.104262279460993
IL_Chicago_D61_D_2613,251035.39443347033,0,0
IL_Chicago_D62_D_2614,2508709.5767769753,22719.021526005818,0.9042626400994627
IL_Chicago_D63_D_2615,418126.8461097273,8842.95495021678,2.1117743147814223
IL_Chicago_D64_D_2616,885013.0046728618,0,0
IL_Chicago_D65_D_2617,352423.3613386829,10856.935470111668,3.076049672120878
IL_Chicago_D66_D_2618,715337.2274326396,3399.4216000121087,0.4745131601806276
IL_Chicago_D67_D_2619,428173.52717453457,0,0
IL_Chicago_D68_D_2620,533467.0887492094,0,0
IL_Chicago_D69_D_2621,868413.564129658,12269.337333522271,1.4107570680201633
IL_Chicago_D7_D_2622,1190092.684085144,11389.42149750283,0.955580659897309
IL_Chicago_D70_D_2623,2204983.57407886,33253.41556517314,1.505861996785776
IL_Chicago_D71_D_2624,2653952.7802813593,13603.241662564222,0.5118095454374267
IL_Chicago_D72_D_2625,5451893.536928371,150756.21061937054,2.761124742757202
IL_Chicago_D73_D_2626,1305725.333214185,130893.9518260241,10.009895488566697
IL_Chicago_D73_D_2627,617642.2107867515,89554.29321319933,14.477859763229484
IL_Chicago_D74_D_2628,126280.3306173195,0,0
IL_Chicago_D74_D_2629,7312902.999297231,233952.6270379811,3.1944570986795373
IL_Chicago_D75_D_2630,919754.0453426276,0,0
IL_Chicago_D76_D_2631,1148983.2366807773,82524.55796545508,7.171837626047192
IL_Chicago_D77_D_2632,42205.2548089163,0,0
IL_Chicago_D78_D_2633,510197.3430135201,0,0
IL_Chicago_D79_D_2634,365101.9773112641,0,0
IL_Chicago_D8_D_2635,93999.53593027587,0,0
IL_Chicago_D80_D_2636,224160.29672352606,2783.594912522007,1.2399663636506457
IL_Chicago_D81_D_2637,1144026.9140093192,6310.37293647835,0.5507813902191571
IL_Chicago_D82_D_2638,332884.4873503688,19082.987742060795,5.7242918302835095
IL_Chicago_D83_D_2639,7508294.733005988,82453.61229688313,1.0965567589540364
IL_Chicago_D84_D_2640,8498891.768658567,99626.05668004764,1.1705063410750205
IL_Chicago_D85_D_2641,290952.688686626,0,0
IL_Chicago_D86_D_2642,627533.825894363,12319.05020058155,1.960204208472287
IL_Chicago_D87_D_2643,502790.37284114235,29350.350077989802,5.828951317669908
IL_Chicago_D88_D_2644,399901.57333154685,12070.891250419547,3.0140344516390876
IL_Chicago_D89_D_2645,857464.3488840648,964.4230912178755,0.1123094395645871
IL_Chicago_D9_D_2646,2006121.907956082,14834.81833594013,0.7383653836158989
IL_Chicago_D90_D_2647,1008530.1196963179,282.5532688971143,0.027975441619069293
IL_Chicago_D91_D_2648,345986.613601759,0,0
IL_Chicago_D92_D_2649,878806.8568726092,5986.609350264072,0.6802272760632858
IL_Chicago_D93_D_2650,357860.5224188385,0,0
IL_Chicago_D94_D_2651,139084.96268967673,0,0
IL_Chicago_D95_D_2652,404270.2371581611,0,0
IL_Chicago_D96_D_2653,306893.54657627165,0,0
IL_Chicago_D97_D_2654,665466.5547262861,0,0
IL_Chicago_D98_D_2655,322479.373983938,0,0
IL_Chicago_D98_D_2656,1031311.0645395182,2601.7006205125945,0.25190369266382895
IL_Chicago_D99_D_2657,1527568.2259147754,7052.052363550611,0.46097898964256956
IL_Decatur_A1_A_2658,1324822.7979621016,10185.606316982216,0.7680409057560299
IL_Decatur_A2_A_2659,220209.9549087947,797.0258097123005,0.3615744614748344
IL_Decatur_B1_B_2660,399322.46403395646,0,0
IL_Decatur_B2_B_2661,254219.81488647955,0,0
IL_Decatur_B3_B_2662,143624.50678613028,0,0
IL_Decatur_B4_B_2663,182932.4383973375,0,0
IL_Decatur_B5_B_2664,707432.0512248909,0,0
IL_Decatur_B6_B_2665,1630544.1247389598,21226.5249701867,1.3004767111267268
IL_Decatur_B7_B_2666,181152.09462093178,285.0014016049099,0.15716652341212872
IL_Decatur_C1_C_2667,523224.93282773247,25.156616682827007,0.0048030171548062986
IL_Decatur_C1_C_2668,3113698.049370983,49070.26313153817,1.574334997475375
IL_Decatur_C1_C_2669,203930.29647668358,0,0
IL_Decatur_C2_C_2670,665301.7200084662,0,0
IL_Decatur_C3_C_2671,257139.731653221,1277.5588691257144,0.49631884504449136
IL_Decatur_C3_C_2672,824461.2240137801,4230.5355376730295,0.5126022891556569
IL_Decatur_C3_C_2673,222358.7091666209,489.28367842233274,0.21981417805371564
IL_Decatur_C4_C_2674,103832.24435627107,1828.3931511772098,1.7591149039192664
IL_Decatur_C4_C_2675,1773417.1187695041,12749.57956935936,0.7181897981768536
IL_Decatur_C5_C_2676,1273162.7968167565,56895.457605914795,4.464263051928613
IL_Decatur_C6_C_2677,433064.03078321205,1.572336731282121,3.6270334802454107e-4
IL_Decatur_D1_D_2678,181380.40060467576,0,0
IL_Decatur_D2_D_2679,101215.63292611195,0,0
IL_Decatur_D2_D_2680,2112253.6919394103,24838.58422618429,1.1747202895556483
IL_Decatur_D3_D_2681,748645.4010873459,0,0
IL_Decatur_D3_D_2682,676102.6007199049,0,0
IL_Decatur_D4_D_2683,1154642.2418368396,26060.18770207517,2.2547058748052717
IL_Decatur_D5_D_2684,81858.38881866574,0,0
IL_Decatur_D6_D_2685,343890.44265429536,0,0
IL_Decatur_NA_B_2686,322226.6660018693,0,0
IL_Decatur_NA_B_2687,131458.63402842908,0,0
IL_Decatur_NA_D_2688,242685.0572379572,0,0
IL_Decatur_NA_D_2689,593730.0609023016,11477.23757802695,1.931088867017658
IL_East St. Louis_A1_A_2690,343541.8388063692,21671.081122760195,6.3033791070499
IL_East St. Louis_A2_A_2691,300659.55740879086,0,0
IL_East St. Louis_A3_A_2692,732999.2960104877,0,0
IL_East St. Louis_A4_A_2693,391543.67777457833,0,0
IL_East St. Louis_A5_A_2694,97050.9457855005,3871.147051067499,3.9858752214888487
IL_East St. Louis_A6_A_2695,409733.7517741048,0,0
IL_East St. Louis_A7_A_2696,804492.5616831064,0,0
IL_East St. Louis_B1_B_2697,373139.8580311022,216.80658734589815,0.05805860306856463
IL_East St. Louis_B2_B_2698,1328946.9637399674,25815.452372833155,1.9410724995274964
IL_East St. Louis_B3_B_2699,2049318.1332502468,30294.411098077428,1.4771659197170324
IL_East St. Louis_B4_B_2700,1007359.3923953098,0,0
IL_East St. Louis_B5_B_2701,90570.28400857099,0,0
IL_East St. Louis_B6_B_2702,706482.5328598388,0,0
IL_East St. Louis_B7_B_2703,932914.0509562951,174671.9539408618,18.709522386896985
IL_East St. Louis_B8_B_2704,820440.8507789876,12899.376227496192,1.5710900678215178
IL_East St. Louis_B9_B_2705,222150.83137279665,888.3990865619853,0.3996156235794243
IL_East St. Louis_C1_C_2706,1046160.4081891556,19922.46471730777,1.902878613267718
IL_East St. Louis_C10_C_2707,1332580.4284444887,0,0
IL_East St. Louis_C11_C_2708,1373900.6269975207,3561.1842891201377,0.2590110413598768
IL_East St. Louis_C12_C_2709,1298932.004079824,1219.5141926209908,0.09381607607361345
IL_East St. Louis_C13_C_2710,94551.31923618392,0,0
IL_East St. Louis_C13_C_2711,160453.80556141215,0,0
IL_East St. Louis_C14_C_2712,1639939.9479634075,19535.147545126267,1.190339241092692
IL_East St. Louis_C15_C_2713,1369555.560367582,4154.420321595622,0.3031179617417351
IL_East St. Louis_C16_C_2714,844814.3420266901,13496.687799939886,1.5964139024860828
IL_East St. Louis_C2_C_2715,726983.3826803395,0,0
IL_East St. Louis_C3_C_2716,170087.54487652177,0,0
IL_East St. Louis_C4_C_2717,659795.2271850583,30104.046911105514,4.559260593206997
IL_East St. Louis_C5_C_2718,1609120.0125773896,11604.445773405023,0.7206412499709135
IL_East St. Louis_C6_C_2719,1430645.1237271016,2341.47447824711,0.1635443154758289
IL_East St. Louis_C7_C_2720,1306274.7275743177,0,0
IL_East St. Louis_C8_C_2721,1208294.6698417878,78125.86387841102,6.461027870092538
IL_East St. Louis_C9_C_2722,2172186.9468405107,22179.231724800396,1.020294234309677
IL_East St. Louis_D1_D_2723,798748.9857474508,5709.729079961777,0.7142901162316857
IL_East St. Louis_D10_D_2724,798567.5410826522,0,0
IL_East St. Louis_D11_D_2725,2040701.7332796003,75409.56476587849,3.692555049296938
IL_East St. Louis_D12_D_2726,3052014.1566515663,47843.19090158306,1.5664332127466627
IL_East St. Louis_D13_D_2727,3228999.5916862288,116860.63238320977,3.6164467456811162
IL_East St. Louis_D14_D_2728,527558.3845115156,0,0
IL_East St. Louis_D15_D_2729,4122081.4199105646,105418.52737473231,2.555489660192503
IL_East St. Louis_D2_D_2730,1172996.6623215976,32422.727720594718,2.762003243567517
IL_East St. Louis_D3_D_2731,935138.4261618032,8400.711725738482,0.8976514911283416
IL_East St. Louis_D4_D_2732,1503855.1329358774,2871.579674371518,0.1908022797720533
IL_East St. Louis_D4_D_2733,82962.39664200571,0,0
IL_East St. Louis_D5_D_2734,1658104.2282482742,48354.29169786195,2.9140232852417056
IL_East St. Louis_D6_D_2735,602589.3638166079,1637.9501346037723,0.27161323771608614
IL_East St. Louis_D6_D_2736,536063.2755753947,0,0
IL_East St. Louis_D7_D_2737,2260116.4561742134,16534.28791899979,0.7310218763222219
IL_East St. Louis_D8_D_2738,215483.84211421435,0,0
IL_East St. Louis_D9_D_2739,2043659.8595271518,21740.007273841766,1.0629901390420364
IL_Joliet_A1_A_2740,2618929.074779362,7024.906743910164,0.267856351440279
IL_Joliet_B1_B_2741,339216.30003695807,293.9813930066448,0.08654104163627291
IL_Joliet_B2_B_2742,1928805.0793470826,27236.783363428665,1.4101154910294424
IL_Joliet_B3_B_2743,589718.0779406301,0,0
IL_Joliet_B4_B_2744,915567.5165778558,0,0
IL_Joliet_B5_B_2745,926456.4437987464,0,0
IL_Joliet_B6_B_2746,1211732.6390130378,0,0
IL_Joliet_B7_B_2747,261939.81597537023,0,0
IL_Joliet_B8_B_2748,85049.77797800973,0,0
IL_Joliet_C1_C_2749,3207003.412902458,120807.99229918025,3.7616585019588875
IL_Joliet_C10_C_2750,553146.2848826878,0,0
IL_Joliet_C11_C_2751,1035697.3453863908,7544.552014596993,0.727424835088541
IL_Joliet_C12_C_2752,537066.8590747176,0,0
IL_Joliet_C12_C_2753,91270.94967745425,0,0
IL_Joliet_C13_C_2754,457308.95839993795,6395.573593313107,1.3965590117038118
IL_Joliet_C14_C_2755,289148.0815695147,0,0
IL_Joliet_C2_C_2756,687180.9944378999,13367.004925475456,1.9424544838682247
IL_Joliet_C3_C_2757,745274.8933317284,587.9533379378263,0.07877973986557073
IL_Joliet_C4_C_2758,1397077.887335315,142630.02908719517,10.194821505971023
IL_Joliet_C5_C_2759,1046900.2674466564,13128.981200026814,1.2523184169298902
IL_Joliet_C6_C_2760,320926.1811730947,0,0
IL_Joliet_C6_C_2761,2199782.202911622,125613.03328559385,5.7021535378634605
IL_Joliet_C7_C_2762,2690354.6872028583,238827.92689217048,8.864665456089654
IL_Joliet_C8_C_2763,914482.5152268013,51416.787028864695,5.614548350978345
IL_Joliet_C8_C_2764,1181145.3782596008,0,0
IL_Joliet_C9_C_2765,647703.7845608444,8547.869719281094,1.3178541578847978
IL_Joliet_D1_D_2766,227647.6327666811,19875.631208198145,8.718582840420245
IL_Joliet_D1_D_2767,200056.38479138617,47240.987555422354,23.580159485207613
IL_Joliet_D2_D_2768,749696.2544805533,463.2853448949754,0.0617086888297842
IL_Joliet_D3_D_2769,292759.49755687726,0,0
IL_Joliet_D4_D_2770,432699.73561850283,7.4206013988005,0.001712523574453509
IL_Joliet_D5_D_2771,1100310.832361649,8784.010950051248,0.7971953299845246
IL_Joliet_D6_D_2772,1106601.1680636688,8.166118819732219,7.36906225252804e-4
IL_Joliet_D7_D_2773,1430317.7706195011,31902.729518962435,2.2273162907924826
IL_Joliet_D8_D_2774,131684.52602786745,0,0
IL_Joliet_D9_D_2775,5988020.167834146,132378.11331834074,2.207607127446328
IL_Peoria_A1_A_2776,453023.950459826,46977.55840274948,10.357062051734435
IL_Peoria_A2_A_2777,463969.52831680933,8553.341196920723,1.8412412829285414
IL_Peoria_A3_A_2778,616170.5739004146,0,0
IL_Peoria_A4_A_2779,167582.68001156996,12788.171430918854,7.621743649204162
IL_Peoria_B1_B_2780,103813.97463453046,0,0
IL_Peoria_B2_B_2781,574523.7946911232,0,0
IL_Peoria_B3_B_2782,242635.6041315662,0,0
IL_Peoria_B4_B_2783,745067.4397046057,18865.769130356275,2.5289844069761678
IL_Peoria_B5_B_2784,1170633.2577300665,47622.332303369185,4.063121036261544
IL_Peoria_B6_B_2785,330040.49708542303,0,0
IL_Peoria_C1_C_2786,3550687.5076289596,35854.66178158671,1.0085548826560193
IL_Peoria_C2_C_2787,1510724.2198170477,22761.65356628837,1.5048289408968698
IL_Peoria_C3_C_2788,3351696.720202179,16209.45096100989,0.4830284438200239
IL_Peoria_C4_C_2789,1450911.3497066924,11771.295719501562,0.8103122406943923
IL_Peoria_C5_C_2790,204413.67996656892,10897.287801635452,5.324544436726417
IL_Peoria_C5_C_2791,2842966.852546813,315.4946573691268,0.011083777950636633
IL_Peoria_C6_C_2792,1430933.7692479766,0,0
IL_Peoria_C7_C_2793,453974.2306295436,14915.992738430126,3.281626065263985
IL_Peoria_C8_C_2794,246590.58213955496,7871.830378173656,3.1883966712390563
IL_Peoria_C8_C_2795,240956.02220579502,0,0
IL_Peoria_C9_C_2796,847870.1909941573,0,0
IL_Peoria_C9_C_2797,3.9706330610734066,0,0
IL_Peoria_D1_D_2798,754312.0238687719,21075.794470340014,2.7906251553218393
IL_Peoria_D2_D_2799,602647.5735631034,30926.743646626637,5.125543001724916
IL_Peoria_D3_D_2800,5876360.468149307,110239.4919392525,1.8737073045434598
IL_Peoria_D4_D_2801,880603.0006623712,13611.760699071907,1.5438530419487633
IL_Rockford_A1_A_2802,153383.56474786068,0,0
IL_Rockford_A1_A_2803,230701.76221759623,23810.325384943746,10.3043169681694
IL_Rockford_A2_A_2804,64152.10535036077,0,0
IL_Rockford_A3_A_2805,133207.17542141897,7918.545070622116,5.935187930319905
